cell_id,cell_signal_total,cell_volume_um3,lysosome_core_signal,lysosome_core_volume_um3,puncta_core_fraction,lysosome_associated_signal,lysosome_associated_volume_um3,puncta_associated_fraction,membrane_residual_magenta_signal,membrane_residual_volume_um3,membrane_residual_mean_magenta,membrane_residual_fraction,HA_signal_0_0p2_um_from_puncta,volume_0_0p2_um_from_puncta,mean_HA_0_0p2_um_from_puncta,HA_signal_0p2_0p5_um_from_puncta,volume_0p2_0p5_um_from_puncta,mean_HA_0p2_0p5_um_from_puncta,HA_signal_0p5_1_um_from_puncta,volume_0p5_1_um_from_puncta,mean_HA_0p5_1_um_from_puncta,HA_signal_1_2_um_from_puncta,volume_1_2_um_from_puncta,mean_HA_1_2_um_from_puncta,HA_signal_2_plus_um_from_puncta,volume_2_plus_um_from_puncta,mean_HA_2_plus_um_from_puncta
1,99397.0,0.08849614800010568,1002025.0,0.302054560708694,10.081038663138726,6817599.0,3.5982287954209635,68.58958519874845,77694.0,0.07005945050008366,1108972.443338065,0.7816533698200147,3276262.0,1.2939488862098785,778.0246972215625,5046946.0,3.6701319156710492,422.5507367716008,5117590.0,6.880268228716549,228.5556696887142,2054927.0,5.304237870756334,119.0433901054339,0.0,0.0,
2,15179480.0,13.536223304516163,3709274.0,0.6867669818758201,0.24436107165726362,18850384.0,7.028683643591727,1.2418333170833256,8101479.0,10.669931399846075,759281.2639935879,0.5337125514180986,10380730.0,2.6585717795031747,1199.806981044845,11683566.0,7.005023215133365,512.504540071062,11684839.0,14.393837016558855,249.44685438592745,3648268.0,8.417888800218385,133.17276875342216,25623.0,0.12506226470848267,62.95577395577396
3,47073376.0,15.771365598102166,10963366.0,1.2770485801681917,0.23289950565687068,43899552.0,8.683069965927036,0.9325770898607315,21486012.0,11.118557705679944,1932445.9672520128,0.4564366065437924,27578776.0,4.016741828671463,2109.7594859241126,22257804.0,7.36392425980046,928.7629459628625,27292436.0,14.56529830330906,575.7776418219025,7391034.0,6.2967467528408525,360.6789966816319,8268.0,0.04178984766671657,60.794117647058826
4,26634064.0,21.0215224895251,2539147.0,0.39915450087547666,0.09533456854350128,16861796.0,5.128781966214458,0.6330913675059128,14208397.0,17.517013573062584,811119.8259188125,0.5334671043818172,8658875.0,1.7524080973770926,1518.3017709977205,11462072.0,5.603834205131691,628.50644294566,13795497.0,15.113482775643048,280.4817932296432,4800429.0,13.24768898864082,111.34527868624313,0.0,0.0,
5,23521564.0,23.735404361528342,2080845.0,0.2725558447086588,0.08846541837098927,12994581.0,4.297901465546799,0.5524539524667662,13636011.0,20.490852879816135,665468.2008591121,0.579723822786614,6773140.0,1.3477225872516094,1544.2635658914728,8519702.0,4.92966563321422,531.0541669263854,11633593.0,14.290898788850399,250.14176055732347,6256337.0,15.475149324935146,124.22733410110799,325135.0,3.2076780867121637,31.14618258453875
6,5762171.0,3.349640657462333,2954541.0,0.5715376225006825,0.512747886169987,13155879.0,4.632834803463865,2.2831462308216817,2509751.0,2.3153419277110983,1083965.5991895292,0.4355564942449643,7781759.0,1.9896269385440426,1201.8160617760618,7444087.0,4.09786329767156,558.1948860227955,8018902.0,8.39054103226002,293.66813154618035,1829293.0,4.948716887297576,113.58540825830488,285233.0,1.5978471166685746,54.8525
7,22279852.0,16.935643045228556,2857203.0,0.3395425122920721,0.12824156103011816,15242521.0,3.9371567511297014,0.684139239345037,10461154.0,14.217459277141977,735796.3048164906,0.4695342680014212,8640081.0,1.4589573288350755,1819.7306234203875,8731060.0,3.9675773020047376,676.197335811648,7957880.0,9.821228758261727,248.97941305300043,4653220.0,12.294204449598015,116.30142464383904,37152.0,0.12414042983348157,91.96039603960396
8,127318.0,0.640060681542431,0.0,0.0,0.0,0.0,0.0,0.0,127318.0,0.640060681542431,198915.5148433529,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,238458.0,1.3735339637516402,53.34630872483221
